temperature,conductivity,pressure,oxygen,salinity,par,turbidity,time,posted
21.9892,0.011,5.712,1.7411,0.0587,2.3846,0.0229,7/27/2024 16:52,Y
22.4908,0.01125,5.734,1.7493,0.0595,2.3262,0.0232,7/27/2024 17:22,Y
22.556,0.01127,5.748,1.7684,0.0595,2.0057,0.0242,7/27/2024 17:52,Y
22.4014,0.0112,5.733,1.7687,0.0594,1.7984,0.0245,7/27/2024 18:22,Y
22.3226,0.01113,5.712,1.7654,0.0591,1.6096,0.0269,7/27/2024 18:52,Y
22.4018,0.01113,5.712,1.78,0.059,1.6376,0.0268,7/27/2024 19:22,Y
22.5468,0.01125,5.732,1.8191,0.0594,1.3003,0.0285,7/27/2024 19:52,Y
22.3752,0.01111,5.709,1.7869,0.0589,0.9135,0.0288,7/27/2024 20:22,Y
22.5241,0.01123,5.719,1.7649,0.0594,0.0995,0.0295,7/27/2024 20:52,Y
22.4888,0.01122,5.72,1.7607,0.0594,0.0164,0.0301,7/27/2024 21:22,Y
22.6187,0.01124,5.741,1.7518,0.0593,0.0166,0.0313,7/27/2024 21:52,Y
22.6078,0.01125,5.735,1.7421,0.0594,0.0165,0.0324,7/27/2024 22:22,Y
22.4312,0.01118,5.714,1.7361,0.0592,0.0165,0.0336,7/27/2024 22:52,Y
22.5634,0.01126,5.737,1.7186,0.0595,0.0166,0.034,7/27/2024 23:22,Y
22.6259,0.01139,5.743,1.7128,0.06,0.0167,0.0341,7/27/2024 23:52,Y
22.5934,0.01131,5.739,1.7031,0.0597,0.0164,0.0349,7/28/2024 0:22,Y
22.7022,0.01132,5.757,1.6878,0.0596,0.0165,0.0373,7/28/2024 0:52,Y
22.7567,0.01125,5.748,1.6817,0.0592,0.0167,0.0373,7/28/2024 1:22,Y
22.7445,0.01127,5.747,1.6644,0.0594,0.0166,0.0385,7/28/2024 1:52,Y
22.7531,0.01124,5.748,1.6536,0.0592,0.0165,0.0392,7/28/2024 2:22,Y
22.6037,0.01129,5.733,1.6438,0.0596,0.0164,0.0405,7/28/2024 2:52,Y
22.072,0.01107,5.725,1.6664,0.059,0.0165,0.0426,7/28/2024 3:22,Y
22.3719,0.01125,5.741,1.701,0.0596,0.0169,0.0428,7/28/2024 3:52,Y
22.6291,0.01145,5.749,1.6949,0.0603,0.0165,0.0426,7/28/2024 4:22,Y
22.5783,0.01146,5.743,1.69,0.0604,0.0165,0.0453,7/28/2024 4:52,Y
22.4931,0.0114,5.737,1.6612,0.0602,0.0165,0.0458,7/28/2024 5:22,Y
22.4056,0.0114,5.737,1.6356,0.0603,0.3752,0.0456,7/28/2024 5:52,Y
22.3575,0.01132,5.738,1.62,0.06,0.9978,0.0489,7/28/2024 6:22,Y
22.345,0.01119,5.743,1.606,0.0593,1.3498,0.0488,7/28/2024 6:52,Y
22.3057,0.01115,5.748,1.5928,0.0592,1.5166,0.0493,7/28/2024 7:22,Y
22.2436,0.01117,5.746,1.6006,0.0593,1.6906,0.051,7/28/2024 7:52,Y
22.2313,0.01112,5.756,1.6024,0.0591,1.4989,0.0511,7/28/2024 8:22,Y
22.2311,0.01112,5.755,1.6133,0.0591,1.6863,0.0517,7/28/2024 8:52,Y
22.2373,0.01111,5.75,1.6288,0.0591,1.7582,0.0534,7/28/2024 9:22,Y
22.2639,0.01111,5.761,1.6335,0.059,1.9358,0.0552,7/28/2024 9:52,Y
22.2991,0.01112,5.772,1.6549,0.059,2.0759,0.0561,7/28/2024 10:22,Y
22.2517,0.01112,5.761,1.6446,0.0591,2.0867,0.0587,7/28/2024 10:52,Y
22.3266,0.01112,5.773,1.676,0.059,2.2091,0.0591,7/28/2024 11:22,Y
22.3434,0.01112,5.77,1.6908,0.059,2.1994,0.0606,7/28/2024 11:52,Y
22.3486,0.01112,5.762,1.7008,0.059,2.2606,0.0621,7/28/2024 12:22,Y
22.3362,0.01114,5.76,1.7025,0.0591,2.2617,0.0621,7/28/2024 12:52,Y
22.1591,0.01107,5.754,1.7265,0.0589,2.8066,0.065,7/28/2024 13:22,Y
21.3007,0.01084,5.743,1.7709,0.0586,2.8173,0.0664,7/28/2024 13:52,Y
21.3395,0.01087,5.758,1.782,0.0587,2.7921,0.0692,7/28/2024 14:22,Y
21.7211,0.01096,5.754,1.8012,0.0588,2.7524,0.0695,7/28/2024 14:52,Y
21.9797,0.01112,5.751,1.7967,0.0594,2.703,0.0692,7/28/2024 15:22,Y
21.6886,0.01101,5.74,1.7639,0.0591,2.6011,0.0718,7/28/2024 15:52,Y
22.1403,0.01112,5.757,1.7363,0.0592,2.5407,0.0723,7/28/2024 16:22,Y
21.6242,0.01097,5.737,1.7329,0.0589,2.3649,0.0738,7/28/2024 16:52,Y
21.8388,0.01105,5.752,1.7472,0.0591,2.1915,0.0748,7/28/2024 17:22,Y
20.747,0.01068,5.732,1.7604,0.0583,1.9474,0.0784,7/28/2024 17:52,Y
21.3136,0.01091,5.741,1.7629,0.0589,1.7214,0.0806,7/28/2024 18:22,Y
21.5753,0.01087,5.742,1.7663,0.0585,1.5401,0.0825,7/28/2024 18:52,Y
21.9657,0.01103,5.755,1.7548,0.0589,1.3986,0.0827,7/28/2024 19:22,Y
20.9001,0.01065,5.725,1.7554,0.058,1.127,0.0844,7/28/2024 19:52,Y
21.1042,0.0107,5.727,1.7443,0.0581,0.7856,0.0879,7/28/2024 20:22,Y
21.3901,0.0108,5.743,1.7448,0.0583,0.1186,0.0896,7/28/2024 20:52,Y
21.7578,0.01092,5.761,1.7822,0.0586,0.0164,0.088,7/28/2024 21:22,Y
21.6699,0.0109,5.74,1.7542,0.0586,0.0164,0.0936,7/28/2024 21:52,Y
21.5223,0.01088,5.755,1.754,0.0586,0.0165,0.0954,7/28/2024 22:22,Y
22.126,0.01104,5.766,1.7611,0.0588,0.0166,0.0957,7/28/2024 22:52,Y
21.9834,0.0111,5.758,1.7357,0.0592,0.0165,0.0954,7/28/2024 23:22,Y
21.8037,0.01096,5.739,1.7193,0.0587,0.0165,0.0967,7/28/2024 23:52,Y
21.9748,0.01099,5.752,1.7295,0.0587,0.0163,0.0997,7/29/2024 0:22,Y
21.8067,0.01093,5.737,1.7287,0.0586,0.0164,0.1014,7/29/2024 0:52,Y
21.8448,0.01093,5.734,1.7244,0.0586,0.0163,0.1025,7/29/2024 1:22,Y
21.7478,0.01087,5.737,1.7337,0.0584,0.0165,0.1039,7/29/2024 1:52,Y
21.6883,0.01086,5.731,1.7169,0.0584,0.0163,0.1052,7/29/2024 2:22,Y
21.3304,0.01077,5.727,1.7499,0.0583,0.0164,0.1093,7/29/2024 2:52,Y
21.6152,0.01092,5.748,1.7471,0.0587,0.0164,0.1092,7/29/2024 3:22,Y
22.1155,0.01178,5.756,1.7597,0.0624,0.0166,0.1094,7/29/2024 3:52,Y
21.9023,0.01107,5.728,1.7272,0.0592,0.0165,0.1097,7/29/2024 4:22,Y
22.1984,0.01218,5.751,1.7176,0.0642,0.0165,0.1122,7/29/2024 4:52,Y
21.8335,0.01113,5.724,1.6461,0.0595,0.0162,0.115,7/29/2024 5:22,Y
21.9323,0.01144,5.737,1.6047,0.0609,0.0164,0.1178,7/29/2024 5:52,Y
21.8398,0.01088,5.719,1.5382,0.0583,0.5751,0.1205,7/29/2024 6:22,Y
21.9957,0.01157,5.743,1.5075,0.0615,0.8846,0.1203,7/29/2024 6:52,Y
21.9192,0.01139,5.736,1.499,0.0607,1.2115,0.1193,7/29/2024 7:22,Y
22.0147,0.01194,5.74,1.5484,0.0633,1.424,0.1178,7/29/2024 7:52,Y
22.0241,0.01168,5.743,1.5451,0.062,1.6085,0.1212,7/29/2024 8:22,Y
22.129,0.01114,5.757,1.5169,0.0593,1.7561,0.1241,7/29/2024 8:52,Y
21.873,0.01099,5.719,1.4525,0.0588,1.647,0.1289,7/29/2024 9:22,Y
21.8142,0.01201,5.749,1.4173,0.0638,1.8017,0.1344,7/29/2024 9:52,Y
21.7139,0.01533,5.741,1.4325,0.0803,1.9374,0.1325,7/29/2024 10:22,Y
22.04,0.01129,5.765,1.4936,0.0601,1.8896,0.1372,7/29/2024 10:52,Y
22.0219,0.01128,5.739,1.5005,0.0601,2.0005,0.1384,7/29/2024 11:22,Y
22.1447,0.0111,5.766,1.4226,0.0591,2.1001,0.143,7/29/2024 11:52,Y
21.9193,0.01219,5.745,1.399,0.0646,2.304,0.1456,7/29/2024 12:22,Y
21.9294,0.01178,5.734,1.4425,0.0626,2.2583,0.1427,7/29/2024 12:52,Y
22.0829,0.01134,5.748,1.4985,0.0603,2.0146,0.1457,7/29/2024 13:22,Y
22.1772,0.01115,5.747,1.5207,0.0593,2.0234,0.148,7/29/2024 13:52,Y
21.2493,0.01145,5.738,1.5011,0.0617,1.9681,0.1559,7/29/2024 14:22,Y
21.2371,0.01126,5.741,1.4824,0.0607,1.624,0.1556,7/29/2024 14:52,Y
21.6603,0.01143,5.748,1.5348,0.0612,1.8275,0.1543,7/29/2024 15:22,Y
21.766,0.01138,5.751,1.5132,0.0608,1.8558,0.1575,7/29/2024 15:52,Y
21.8424,0.01125,5.757,1.4864,0.0601,2.3202,0.1596,7/29/2024 16:22,Y
21.8595,0.01109,5.76,1.4505,0.0593,2.0257,0.1651,7/29/2024 16:52,Y
21.6754,0.011,5.745,1.4306,0.059,1.9062,0.1678,7/29/2024 17:22,Y
21.0603,0.01061,5.732,1.432,0.0577,2.0358,0.1703,7/29/2024 17:52,Y
21.4263,0.01087,5.75,1.4702,0.0586,1.6596,0.1763,7/29/2024 18:22,Y
21.6601,0.01089,5.759,1.5051,0.0585,1.6902,0.1787,7/29/2024 18:52,Y
21.567,0.01079,5.741,1.5624,0.0581,1.4978,0.1793,7/29/2024 19:22,Y
21.6533,0.01084,5.75,1.6014,0.0583,1.1445,0.1844,7/29/2024 19:52,Y
21.5297,0.01077,5.726,1.5951,0.0581,0.4398,0.1845,7/29/2024 20:22,Y
21.3487,0.01073,5.737,1.6328,0.058,0.0165,0.1898,7/29/2024 20:52,Y
21.5124,0.01079,5.749,1.6346,0.0582,0.0164,0.1918,7/29/2024 21:22,Y
21.6294,0.01099,5.748,1.6619,0.0591,0.0164,0.1929,7/29/2024 21:52,Y
21.7401,0.01099,5.759,1.6521,0.0589,0.0165,0.1984,7/29/2024 22:22,Y
21.3243,0.01088,5.744,1.6718,0.0588,0.0164,0.2036,7/29/2024 22:52,Y
21.5308,0.01099,5.756,1.6646,0.0591,0.0163,0.2039,7/29/2024 23:22,Y
21.5737,0.01092,5.757,1.6339,0.0587,0.0165,0.2055,7/29/2024 23:52,Y
21.597,0.01087,5.752,1.6273,0.0585,0.0163,0.2093,7/30/2024 0:22,Y
21.7404,0.01143,5.763,1.6189,0.0611,0.0164,0.2129,7/30/2024 0:52,Y
21.6603,0.01162,5.748,1.5902,0.0621,0.0163,0.2157,7/30/2024 1:22,Y
21.6395,0.01146,5.746,1.605,0.0613,0.0164,0.221,7/30/2024 1:52,Y
21.5838,0.01146,5.744,1.5698,0.0614,0.0164,0.2237,7/30/2024 2:22,Y
21.5753,0.01114,5.749,1.4983,0.0598,0.0165,0.2289,7/30/2024 2:52,Y
21.7857,0.01109,5.769,1.4453,0.0594,0.0164,0.2294,7/30/2024 3:22,Y
21.7942,0.01109,5.766,1.4173,0.0594,0.0165,0.2319,7/30/2024 3:52,Y
21.7414,0.01107,5.752,1.4449,0.0593,0.0163,0.2375,7/30/2024 4:22,Y
21.8027,0.01103,5.769,1.4406,0.0591,0.0163,0.2452,7/30/2024 4:52,Y
21.7462,0.01105,5.756,1.4282,0.0592,0.0163,0.2525,7/30/2024 5:22,Y
21.7743,0.01102,5.762,1.4287,0.0591,0.2834,0.2567,7/30/2024 5:52,Y
21.7545,0.01101,5.761,1.4517,0.059,1.1026,0.2625,7/30/2024 6:22,Y
21.712,0.01103,5.751,1.4454,0.0592,1.3184,0.2705,7/30/2024 6:52,Y
21.7315,0.01101,5.763,1.4391,0.059,1.5241,0.2735,7/30/2024 7:22,Y
21.6754,0.01104,5.751,1.444,0.0593,1.6036,0.2794,7/30/2024 7:52,Y
21.6899,0.01102,5.772,1.444,0.0591,1.8232,0.2851,7/30/2024 8:22,Y
21.7163,0.01101,5.772,1.445,0.0591,1.9302,0.2904,7/30/2024 8:52,Y
21.682,0.01102,5.775,1.4516,0.0591,1.9456,0.2992,7/30/2024 9:22,Y
21.7125,0.01099,5.766,1.4461,0.059,1.9764,0.3044,7/30/2024 9:52,Y
21.7324,0.01097,5.772,1.4435,0.0588,2.0244,0.3101,7/30/2024 10:22,Y
21.8031,0.01096,5.794,1.4367,0.0588,2.1173,0.3183,7/30/2024 10:52,Y
21.658,0.01107,5.775,1.4742,0.0594,2.0335,0.3236,7/30/2024 11:22,Y
21.7423,0.01097,5.775,1.4841,0.0589,2.0939,0.3286,7/30/2024 11:52,Y
21.3347,0.01086,5.773,1.5307,0.0587,2.3287,0.3439,7/30/2024 12:22,Y
21.1806,0.01075,5.767,1.5726,0.0583,2.3482,0.3499,7/30/2024 12:52,Y
21.3534,0.01082,5.788,1.5509,0.0585,2.4874,0.3596,7/30/2024 13:22,Y
21.4234,0.01087,5.763,1.5559,0.0587,2.7541,0.3629,7/30/2024 13:52,Y
21.5186,0.0109,5.792,1.5676,0.0587,2.3924,0.3721,7/30/2024 14:22,Y
21.1515,0.01068,5.77,1.5944,0.058,2.8451,0.3825,7/30/2024 14:52,Y
21.5091,0.01084,5.774,1.6358,0.0584,2.6258,0.3894,7/30/2024 15:22,Y
21.5388,0.01083,5.788,1.6414,0.0584,2.7237,0.396,7/30/2024 15:52,Y
21.011,0.01079,5.751,1.6679,0.0586,2.1046,0.407,7/30/2024 16:22,Y
21.6573,0.01087,5.794,1.6955,0.0585,2.3278,0.4146,7/30/2024 16:52,Y
21.2177,0.01068,5.773,1.7136,0.0579,2.137,0.4265,7/30/2024 17:22,Y
21.3904,0.01082,5.782,1.7153,0.0584,2.131,0.4361,7/30/2024 17:52,Y
21.5432,0.01087,5.775,1.7433,0.0585,1.8942,0.4351,7/30/2024 18:22,Y
21.5017,0.01084,5.785,1.7518,0.0584,1.7208,0.4518,7/30/2024 18:52,Y
21.3494,0.01074,5.776,1.7611,0.0581,1.5411,0.4613,7/30/2024 19:22,Y
21.3325,0.01071,5.77,1.7379,0.0579,1.2227,0.4711,7/30/2024 19:52,Y
21.5354,0.01093,5.784,1.7384,0.0588,0.8919,0.4765,7/30/2024 20:22,Y
21.2339,0.01074,5.765,1.731,0.0582,0.172,0.4776,7/30/2024 20:52,Y
21.5435,0.0109,5.789,1.7549,0.0587,0.0164,0.4828,7/30/2024 21:22,Y
21.6395,0.01095,5.793,1.7372,0.0588,0.0166,0.4953,7/30/2024 21:52,Y
21.6627,0.01102,5.789,1.7036,0.0592,0.0164,0.5016,7/30/2024 22:22,Y
21.674,0.01118,5.797,1.6925,0.0599,0.0164,0.5094,7/30/2024 22:52,Y
21.591,0.01096,5.795,1.6935,0.0589,0.0165,0.5164,7/30/2024 23:22,Y
21.4789,0.01085,5.788,1.6757,0.0585,0.0164,0.518,7/30/2024 23:52,Y
21.619,0.01092,5.789,1.6521,0.0587,0.0164,0.5307,7/31/2024 0:22,Y
21.5225,0.01093,5.776,1.6485,0.0588,0.0164,0.5439,7/31/2024 0:52,Y
21.6293,0.01097,5.788,1.6351,0.059,0.0164,0.5512,7/31/2024 1:22,Y
21.6454,0.01095,5.792,1.6384,0.0588,0.0165,0.558,7/31/2024 1:52,Y
21.6845,0.01108,5.787,1.6286,0.0594,0.0165,0.5639,7/31/2024 2:22,Y
21.5027,0.01097,5.771,1.6261,0.0591,0.0164,0.5773,7/31/2024 2:52,Y
21.6102,0.0111,5.788,1.6584,0.0596,0.0168,0.5858,7/31/2024 3:22,Y
21.6183,0.01113,5.788,1.6253,0.0597,0.0163,0.5729,7/31/2024 3:52,Y
21.6616,0.01099,5.793,1.5956,0.059,0.0165,0.5943,7/31/2024 4:22,Y
21.7005,0.01113,5.79,1.5671,0.0597,0.0164,0.6083,7/31/2024 4:52,Y
21.6419,0.01126,5.779,1.5514,0.0603,0.0152,0.6219,7/31/2024 5:22,Y
21.7066,0.01133,5.787,1.5607,0.0606,0.3661,0.6312,7/31/2024 5:52,Y
21.6312,0.01123,5.806,1.5599,0.0602,0.9011,0.643,7/31/2024 6:22,Y
21.4234,0.01092,5.777,1.5326,0.0589,1.1542,0.6528,7/31/2024 6:52,Y
21.2796,0.01079,5.777,1.5074,0.0584,1.3115,0.6655,7/31/2024 7:22,Y
21.6675,0.01125,5.802,1.4894,0.0603,1.5166,0.6759,7/31/2024 7:52,Y
21.6638,0.01102,5.806,1.4959,0.0591,1.6691,0.6856,7/31/2024 8:22,Y
21.6594,0.01106,5.806,1.5255,0.0593,1.7538,0.6984,7/31/2024 8:52,Y
21.6166,0.01101,5.794,1.536,0.0591,1.9064,0.7075,7/31/2024 9:22,Y
21.3772,0.01093,5.779,1.5552,0.059,2.0112,0.7156,7/31/2024 9:52,Y
21.5769,0.01119,5.797,1.5902,0.0601,2.2716,0.7175,7/31/2024 10:22,Y
21.5627,0.01143,5.792,1.5986,0.0612,2.4412,0.7167,7/31/2024 10:52,Y
21.6738,0.01115,5.805,1.5807,0.0598,2.5719,0.7358,7/31/2024 11:22,Y
21.4503,0.01113,5.797,1.5749,0.0599,2.5757,0.7456,7/31/2024 11:52,Y
21.647,0.01124,5.788,1.5448,0.0603,2.817,0.7536,7/31/2024 12:22,Y
21.6348,0.01178,5.797,1.548,0.0629,2.8598,0.7766,7/31/2024 12:52,Y
21.4382,0.01093,5.793,1.5687,0.0589,2.8691,0.7848,7/31/2024 13:22,Y
21.1616,0.01078,5.777,1.5727,0.0585,2.8767,0.7962,7/31/2024 13:52,Y
21.4871,0.01159,5.785,1.5407,0.0621,2.8712,0.8017,7/31/2024 14:22,Y
21.6105,0.01127,5.795,1.5835,0.0604,2.8404,0.8184,7/31/2024 14:52,Y
21.7459,0.01114,5.796,1.6003,0.0596,2.7537,0.8377,7/31/2024 15:22,Y
21.388,0.01091,5.775,1.6199,0.0589,2.713,0.8438,7/31/2024 15:52,Y
21.4924,0.01119,5.779,1.5925,0.0601,2.592,0.8596,7/31/2024 16:22,Y
21.9081,0.01114,5.799,1.5837,0.0595,2.4758,0.8577,7/31/2024 16:52,Y
21.6342,0.01101,5.789,1.6155,0.0591,2.356,0.8739,7/31/2024 17:22,Y
21.5119,0.01087,5.784,1.6004,0.0586,2.1849,0.8854,7/31/2024 17:52,Y
21.3249,0.01079,5.772,1.5943,0.0584,1.9988,0.896,7/31/2024 18:22,Y
21.5648,0.01125,5.782,1.5897,0.0604,1.7815,0.9126,7/31/2024 18:52,Y
21.7725,0.01125,5.798,1.6282,0.0602,1.5091,0.9189,7/31/2024 19:22,Y
21.4073,0.01082,5.766,1.6095,0.0584,1.3264,0.9232,7/31/2024 19:52,Y
21.259,0.01071,5.775,1.5881,0.058,0.9733,0.9575,7/31/2024 20:22,Y
21.9506,0.0111,5.793,1.555,0.0593,0.1469,0.9475,7/31/2024 20:52,Y
21.4652,0.01079,5.793,1.5793,0.0582,0.0166,0.9741,7/31/2024 21:22,Y
22.2514,0.01107,5.807,1.5667,0.0589,0.0165,0.9763,7/31/2024 21:52,Y
21.7966,0.01095,5.783,1.6152,0.0587,0.0163,0.9985,7/31/2024 22:22,Y
21.6012,0.01083,5.777,1.6455,0.0583,0.0164,1.0175,7/31/2024 22:52,Y
21.5695,0.01086,5.783,1.6828,0.0584,0.0163,1.0138,7/31/2024 23:22,Y
21.7177,0.01098,5.798,1.6863,0.0589,0.0165,1.0115,7/31/2024 23:52,Y
21.7937,0.01095,5.796,1.6797,0.0587,0.0163,1.0335,8/1/2024 0:22,Y
21.4246,0.01074,5.777,1.6786,0.058,0.0165,1.0554,8/1/2024 0:52,Y
21.6705,0.01095,5.775,1.6463,0.0588,0.0164,1.0438,8/1/2024 1:22,Y
21.5132,0.01086,5.784,1.6419,0.0585,0.0166,1.0855,8/1/2024 1:52,Y
21.5,0.01078,5.773,1.6377,0.0582,0.0165,1.0819,8/1/2024 2:22,Y
21.4651,0.01074,5.772,1.6366,0.058,0.0165,1.0998,8/1/2024 2:52,Y
21.487,0.01079,5.774,1.634,0.0582,0.0164,1.0912,8/1/2024 3:22,Y
21.496,0.01087,5.777,1.6223,0.0586,0.0166,1.1214,8/1/2024 3:52,Y
21.608,0.01088,5.792,1.6152,0.0585,0.0165,1.1318,8/1/2024 4:22,Y
21.3491,0.01072,5.774,1.6523,0.058,0.0165,1.1621,8/1/2024 4:52,Y
21.3325,0.0107,5.775,1.6519,0.0579,0.0162,1.1633,8/1/2024 5:22,Y
21.5427,0.01081,5.79,1.6342,0.0583,0.5973,1.1526,8/1/2024 5:52,Y
21.6215,0.0108,5.796,1.639,0.0581,1.0899,1.1793,8/1/2024 6:22,Y
21.5343,0.01076,5.783,1.6443,0.058,1.2601,1.1838,8/1/2024 6:52,Y
21.4203,0.01074,5.777,1.6431,0.058,1.6439,1.196,8/1/2024 7:22,Y
21.3995,0.01075,5.784,1.6564,0.0581,1.8405,1.211,8/1/2024 7:52,Y
21.4053,0.01073,5.786,1.7085,0.058,1.9878,1.219,8/1/2024 8:22,Y
21.743,0.01173,5.798,1.6648,0.0625,2.172,1.2072,8/1/2024 8:52,Y
21.4803,0.0108,5.791,1.6604,0.0582,2.302,1.2254,8/1/2024 9:22,Y
21.3861,0.0107,5.78,1.6332,0.0579,2.413,1.2396,8/1/2024 9:52,Y
21.4176,0.01081,5.775,1.5985,0.0583,2.5249,1.2449,8/1/2024 10:22,Y
21.4594,0.01087,5.787,1.6221,0.0586,2.5976,1.2582,8/1/2024 10:52,Y
21.6125,0.011,5.792,1.6716,0.0591,2.6489,1.262,8/1/2024 11:22,Y
21.6011,0.01098,5.791,1.6654,0.059,2.7238,1.2614,8/1/2024 11:52,Y
21.4337,0.01076,5.773,1.6733,0.0581,2.7967,1.2571,8/1/2024 12:22,Y
21.7318,0.01142,5.792,1.6565,0.061,2.8167,1.2716,8/1/2024 12:52,Y
21.591,0.011,5.764,1.6551,0.0591,2.8359,1.2809,8/1/2024 13:22,Y
21.6417,0.01099,5.775,1.6471,0.059,2.8455,1.2989,8/1/2024 13:52,Y
21.6333,0.01093,5.769,1.6093,0.0588,2.8384,1.3052,8/1/2024 14:22,Y
21.6007,0.01093,5.767,1.6361,0.0588,2.803,1.3177,8/1/2024 14:52,Y
21.4354,0.01069,5.758,1.6742,0.0577,2.6512,1.3092,8/1/2024 15:22,Y
22.3944,0.01103,5.799,1.6486,0.0586,2.392,1.2977,8/1/2024 15:52,Y
21.7005,0.01085,5.752,1.7247,0.0583,2.4559,1.3089,8/1/2024 16:22,Y
21.9031,0.01094,5.758,1.687,0.0586,2.4522,1.3226,8/1/2024 16:52,Y
22.4047,0.01109,5.766,1.6795,0.0588,2.3363,1.3343,8/1/2024 17:22,Y
22.2546,0.01107,5.768,1.6995,0.0589,2.156,1.3484,8/1/2024 17:52,Y
21.9139,0.01097,5.777,1.7046,0.0587,1.9798,1.3566,8/1/2024 18:22,Y
22.1179,0.01102,5.785,1.7293,0.0587,1.7881,1.344,8/1/2024 18:52,Y
21.8466,0.01092,5.753,1.8078,0.0585,1.5748,1.3514,8/1/2024 19:22,Y
22.2286,0.01108,5.775,1.7543,0.0589,1.2996,1.3089,8/1/2024 19:52,Y
22.3222,0.0111,5.777,1.7261,0.0589,0.9134,1.3468,8/1/2024 20:22,Y
22.159,0.01108,5.756,1.7236,0.059,0.0498,1.3717,8/1/2024 20:52,Y
21.9408,0.01097,5.763,1.7144,0.0586,0.0162,1.3845,8/1/2024 21:22,Y
21.8989,0.01093,5.753,1.7083,0.0585,0.0164,1.3901,8/1/2024 21:52,Y
22.1049,0.0111,5.784,1.7167,0.0591,0.0164,1.4093,8/1/2024 22:22,Y
22.0492,0.01109,5.772,1.7052,0.0592,0.0164,1.4053,8/1/2024 22:52,Y
22.0778,0.01101,5.778,1.7066,0.0587,0.0164,1.4284,8/1/2024 23:22,Y
22.0088,0.01094,5.769,1.6882,0.0585,0.0165,1.4323,8/1/2024 23:52,Y
21.9558,0.01096,5.772,1.6786,0.0586,0.0167,1.438,8/2/2024 0:22,Y
21.9708,0.01092,5.781,1.6809,0.0584,0.0164,1.441,8/2/2024 0:52,Y
22.0037,0.01092,5.79,1.6802,0.0583,0.0166,1.4541,8/2/2024 1:22,Y
21.9633,0.01091,5.779,1.6448,0.0583,0.0165,1.4647,8/2/2024 1:52,Y
21.9566,0.01087,5.784,1.6283,0.0582,0.0164,1.449,8/2/2024 2:22,Y
22.1388,0.01117,5.805,1.6086,0.0594,0.0166,1.4654,8/2/2024 2:52,Y
21.9099,0.0109,5.786,1.6104,0.0583,0.0165,1.4601,8/2/2024 3:22,Y
21.9921,0.01091,5.797,1.608,0.0583,0.0168,1.4724,8/2/2024 3:52,Y
22.0548,0.01094,5.796,1.5855,0.0584,0.0165,1.4524,8/2/2024 4:22,Y
22.0512,0.01091,5.798,1.6038,0.0583,0.0164,1.4758,8/2/2024 4:52,Y
22.1595,0.01118,5.813,1.5831,0.0595,0.0152,1.4861,8/2/2024 5:22,Y
22.1577,0.01109,5.811,1.6021,0.059,0.2819,1.5048,8/2/2024 5:52,Y
22.119,0.011,5.798,1.6058,0.0587,1.007,1.4933,8/2/2024 6:22,Y
22.1078,0.01098,5.799,1.5965,0.0586,1.1688,1.5045,8/2/2024 6:52,Y
22.0784,0.01158,5.797,1.5913,0.0615,1.4073,1.4968,8/2/2024 7:22,Y
21.9904,0.01125,5.801,1.622,0.0599,1.5794,1.5185,8/2/2024 7:52,Y
22.0838,0.01121,5.819,1.6553,0.0597,1.7622,1.5234,8/2/2024 8:22,Y
22.1358,0.0113,5.817,1.6031,0.0601,1.7056,1.5258,8/2/2024 8:52,Y
22.2621,0.01142,5.821,1.5737,0.0605,1.9826,1.5479,8/2/2024 9:22,Y
22.0439,0.01094,5.804,1.5966,0.0584,1.9919,1.5557,8/2/2024 9:52,Y
22.0031,0.01093,5.806,1.5908,0.0584,2.1552,1.5529,8/2/2024 10:22,Y
21.9299,0.011,5.803,1.58,0.0588,2.2585,1.5413,8/2/2024 10:52,Y
22.3246,0.01125,5.818,1.5711,0.0597,2.2178,1.5308,8/2/2024 11:22,Y
22.2141,0.01135,5.814,1.5804,0.0602,2.3737,1.5432,8/2/2024 11:52,Y
22.3274,0.01124,5.818,1.5592,0.0596,2.3086,1.5539,8/2/2024 12:22,Y
22.4814,0.01127,5.82,1.5197,0.0596,2.5033,1.5647,8/2/2024 12:52,Y
22.6025,0.01129,5.816,1.4936,0.0596,2.0435,1.5542,8/2/2024 13:22,Y
22.269,0.01119,5.798,1.4837,0.0594,2.2923,1.602,8/2/2024 13:52,Y
22.1105,0.01107,5.813,1.5096,0.059,2.0278,1.6136,8/2/2024 14:22,Y
22.0354,0.01093,5.806,1.5292,0.0584,2.4441,1.6133,8/2/2024 14:52,Y
22.4515,0.01117,5.811,1.5376,0.0591,2.3986,1.5999,8/2/2024 15:22,Y
22.2104,0.011,5.784,1.5777,0.0585,2.3452,1.6144,8/2/2024 15:52,Y
22.4005,0.01111,5.819,1.614,0.0589,2.2618,1.6198,8/2/2024 16:22,Y
22.5518,0.01123,5.803,1.6414,0.0594,2.1866,1.6252,8/2/2024 16:52,Y
22.5636,0.01126,5.824,1.6654,0.0595,1.9647,1.6372,8/2/2024 17:22,Y
22.556,0.01151,5.803,1.6842,0.0607,1.6942,1.6244,8/2/2024 17:52,Y
22.5255,0.01122,5.772,1.6832,0.0593,1.4612,1.6426,8/2/2024 18:22,Y
22.4899,0.01138,5.77,1.6636,0.0601,1.1198,1.6494,8/2/2024 18:52,Y
